DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.075386412441730499" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.061782214790582657" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.050069987773895264" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.063218392431735992" 
0, mujets, down_jes, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.024771932512521744" 
0, mujets, down_jes, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0064601562917232513" 
0, mujets, down_jes, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.019459877163171768" 
0, mujets, down_jes, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0059901499189436436" 
0, mujets, down_jes, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.006970670074224472" 
0, mujets, down_jes, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0069845132529735565" 
0, mujets, down_jes, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0081104524433612823" 
0, mujets, down_jes, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0099247787147760391" 
0, mujets, down_jes, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.029443364590406418" 
0, mujets, down_jes, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0099087730050086975" 
0, mujets, down_jes, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0025840625166893005" 
0, mujets, down_jes, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0077839512377977371" 
0, mujets, down_jes, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0023960599210113287" 
0, mujets, down_jes, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0027882680296897888" 
0, mujets, down_jes, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0027938052080571651" 
0, mujets, down_jes, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0032441809307783842" 
0, mujets, down_jes, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0039699114859104156" 
0, mujets, down_jes, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.011777346022427082" 
0, mujets, down_pileup, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.013327616266906261" 
0, mujets, down_pileup, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0086644683033227921" 
0, mujets, down_pileup, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0060219187289476395" 
0, mujets, down_pileup, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0008446390856988728" 
0, mujets, down_pileup, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0011875752825289965" 
0, mujets, down_pileup, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0030459496192634106" 
0, mujets, down_pileup, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-8.2544902397785336e-05" 
0, mujets, down_pileup, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0033717979677021503" 
0, mujets, down_pileup, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0016470046248286963" 
0, mujets, down_pileup, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0053310464136302471" 
0, mujets, down_pileup, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0034657872747629881" 
0, mujets, down_pileup, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0024087675847113132" 
0, mujets, down_pileup, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.00033785562845878303" 
0, mujets, down_pileup, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0004750301013700664" 
0, mujets, down_pileup, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0012183798244222999" 
0, mujets, down_pileup, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-3.3017960959114134e-05" 
0, mujets, down_pileup, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0013487192336469889" 
0, mujets, down_pileup, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.00065880187321454287" 
0, mujets, down_statistic, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.051731593906879425" 
0, mujets, down_statistic, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.02420315146446228" 
0, mujets, down_statistic, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.023719236254692078" 
0, mujets, down_statistic, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.017804786562919617" 
0, mujets, down_statistic, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.042455695569515228" 
0, mujets, down_statistic, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.033384200185537338" 
0, mujets, down_statistic, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.03611428290605545" 
0, mujets, down_statistic, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.074676990509033203" 
0, mujets, down_statistic, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.12619619071483612" 
0, mujets, down_statistic, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.02069263719022274" 
0, mujets, down_statistic, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0096812602132558823" 
0, mujets, down_statistic, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0094876941293478012" 
0, mujets, down_statistic, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0071219145320355892" 
0, mujets, down_statistic, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.016982277855277061" 
0, mujets, down_statistic, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.01335368026047945" 
0, mujets, down_statistic, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.014445713721215725" 
0, mujets, down_statistic, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.029870795086026192" 
0, mujets, down_statistic, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.050478477030992508" 
0, mujets, down_type3, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.16890815173919707" 
0, mujets, down_type3, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.049418539087440483" 
0, mujets, down_type3, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.099469302016700248" 
0, mujets, down_type3, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.1033538350593978" 
0, mujets, down_type3, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.089843114965725515" 
0, mujets, down_type3, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.18532910569995054" 
0, mujets, down_type3, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.14995494972339254" 
0, mujets, down_type3, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.099911209618486388" 
0, mujets, down_type3, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.090462301895450833" 
0, mujets, down_type3, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.067563260817122051" 
0, mujets, down_type3, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.019767416248322789" 
0, mujets, down_type3, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.039787721597991377" 
0, mujets, down_type3, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.041341532527970563" 
0, mujets, down_type3, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.035937246988625944" 
0, mujets, down_type3, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.074131643765658228" 
0, mujets, down_type3, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.059981977455040594" 
0, mujets, down_type3, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.039964484681145107" 
0, mujets, down_type3, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.036184922261135323" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.17887815833091736" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.056078437715768814" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.104267418384552" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.10505056381225586" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.099620640277862549" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.18846602737903595" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.15445554256439209" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.12517496943473816" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.15804597735404968" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.071551263332366943" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.022431375458836555" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.04170696809887886" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.042020224034786224" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.039848256856203079" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.075386412441730499" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.061782214790582657" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.050069987773895264" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.063218392431735992" 
0, mujets, up_jes, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.024771932512521744" 
0, mujets, up_jes, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0064601562917232513" 
0, mujets, up_jes, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.019459877163171768" 
0, mujets, up_jes, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0059901499189436436" 
0, mujets, up_jes, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.006970670074224472" 
0, mujets, up_jes, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0069845132529735565" 
0, mujets, up_jes, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0081104524433612823" 
0, mujets, up_jes, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0099247787147760391" 
0, mujets, up_jes, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.029443364590406418" 
0, mujets, up_jes, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0099087730050086975" 
0, mujets, up_jes, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0025840625166893005" 
0, mujets, up_jes, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0077839512377977371" 
0, mujets, up_jes, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0023960599210113287" 
0, mujets, up_jes, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0027882680296897888" 
0, mujets, up_jes, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0027938052080571651" 
0, mujets, up_jes, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0032441809307783842" 
0, mujets, up_jes, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0039699114859104156" 
0, mujets, up_jes, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.011777346022427082" 
0, mujets, up_pileup, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.013327616266906261" 
0, mujets, up_pileup, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0086644683033227921" 
0, mujets, up_pileup, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0060219187289476395" 
0, mujets, up_pileup, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0008446390856988728" 
0, mujets, up_pileup, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0011875752825289965" 
0, mujets, up_pileup, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0030459496192634106" 
0, mujets, up_pileup, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+8.2544902397785336e-05" 
0, mujets, up_pileup, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0033717979677021503" 
0, mujets, up_pileup, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0016470046248286963" 
0, mujets, up_pileup, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0053310464136302471" 
0, mujets, up_pileup, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0034657872747629881" 
0, mujets, up_pileup, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0024087675847113132" 
0, mujets, up_pileup, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.00033785562845878303" 
0, mujets, up_pileup, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0004750301013700664" 
0, mujets, up_pileup, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.0012183798244222999" 
0, mujets, up_pileup, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+3.3017960959114134e-05" 
0, mujets, up_pileup, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0013487192336469889" 
0, mujets, up_pileup, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.00065880187321454287" 
0, mujets, up_statistic, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.051731593906879425" 
0, mujets, up_statistic, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.02420315146446228" 
0, mujets, up_statistic, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.023719236254692078" 
0, mujets, up_statistic, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.017804786562919617" 
0, mujets, up_statistic, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.042455695569515228" 
0, mujets, up_statistic, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.033384200185537338" 
0, mujets, up_statistic, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.03611428290605545" 
0, mujets, up_statistic, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.074676990509033203" 
0, mujets, up_statistic, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.12619619071483612" 
0, mujets, up_statistic, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.02069263719022274" 
0, mujets, up_statistic, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0096812602132558823" 
0, mujets, up_statistic, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0094876941293478012" 
0, mujets, up_statistic, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.0071219145320355892" 
0, mujets, up_statistic, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.016982277855277061" 
0, mujets, up_statistic, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.01335368026047945" 
0, mujets, up_statistic, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.014445713721215725" 
0, mujets, up_statistic, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.029870795086026192" 
0, mujets, up_statistic, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.050478477030992508" 
0, mujets, up_type3, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.16890815173919707" 
0, mujets, up_type3, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.049418539087440483" 
0, mujets, up_type3, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.099469302016700248" 
0, mujets, up_type3, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.1033538350593978" 
0, mujets, up_type3, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.089843114965725515" 
0, mujets, up_type3, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.18532910569995054" 
0, mujets, up_type3, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.14995494972339254" 
0, mujets, up_type3, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.099911209618486388" 
0, mujets, up_type3, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.090462301895450833" 
0, mujets, up_type3, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.067563260817122051" 
0, mujets, up_type3, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.019767416248322789" 
0, mujets, up_type3, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.039787721597991377" 
0, mujets, up_type3, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.041341532527970563" 
0, mujets, up_type3, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.035937246988625944" 
0, mujets, up_type3, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.074131643765658228" 
0, mujets, up_type3, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.059981977455040594" 
0, mujets, up_type3, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.039964484681145107" 
0, mujets, up_type3, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.036184922261135323" 
